,product_id,product_type,product_name,size,colour,price,quantity_available_product,description,customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,order_date,delivery_date,sales_id,price_per_unit,quantity_product_sales,total_price,min_discount_per_product,profit_per_product,profit_per_product (dollar),total_profit (dollars)
2237,797,Jacket,Pullover,M,indigo,114,72,"A indigo coloured, M sized, Pullover Jacket",123,Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,452,50557,2021-10-9,2021-10-22,2237,91,1,91,20.18%,0.0%,0,0
2238,526,Jacket,Leather,S,red,113,80,"A red coloured, S sized, Leather Jacket",123,Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,452,50557,2021-10-9,2021-10-22,2238,98,1,98,13.27%,0.0%,0,0
2239,728,Jacket,Trench Coat,L,indigo,112,71,"A indigo coloured, L sized, Trench Coat Jacket",371,Etan Peirazzi,Genderqueer,63,8162 James TrackApt. 724,6128,West Jessica,Queensland,Australia,453,53761,2021-8-13,2021-08-22,2239,119,1,119,0.0%,6.25%,7,7
2240,305,Shirt,Cuban Collar,XS,indigo,93,50,"A indigo coloured, XS sized, Cuban Collar Shirt",371,Etan Peirazzi,Genderqueer,63,8162 James TrackApt. 724,6128,West Jessica,Queensland,Australia,453,53761,2021-8-13,2021-08-22,2240,105,1,105,0.0%,12.9%,12,12
2241,669,Jacket,Parka,XL,red,119,64,"A red coloured, XL sized, Parka Jacket",441,Artemas Vasilischev,Bigender,53,33 Richards JunctionApt. 478,7650,South Rileyview,Western Australia,Australia,454,40423,2021-3-29,2021-04-12,2241,113,3,339,5.04%,0.0%,0,0
2242,693,Jacket,Parka,L,indigo,119,44,"A indigo coloured, L sized, Parka Jacket",441,Artemas Vasilischev,Bigender,53,33 Richards JunctionApt. 478,7650,South Rileyview,Western Australia,Australia,454,40423,2021-3-29,2021-04-12,2242,113,1,113,5.04%,0.0%,0,0
2243,286,Shirt,Cuban Collar,S,orange,93,50,"A orange coloured, S sized, Cuban Collar Shirt",441,Artemas Vasilischev,Bigender,53,33 Richards JunctionApt. 478,7650,South Rileyview,Western Australia,Australia,454,40423,2021-3-29,2021-04-12,2243,105,2,210,0.0%,12.9%,12,24
2244,382,Shirt,Henley,M,violet,92,44,"A violet coloured, M sized, Henley Shirt",441,Artemas Vasilischev,Bigender,53,33 Richards JunctionApt. 478,7650,South Rileyview,Western Australia,Australia,454,40423,2021-3-29,2021-04-12,2244,94,2,188,0.0%,2.17%,2,4
2245,211,Shirt,Chambray,S,red,105,72,"A red coloured, S sized, Chambray Shirt",1,Leanna Busson,Female,30,8606 Victoria TerraceSuite 560,5464,Johnstonhaven,Northern Territory,Australia,455,24550,2021-4-4,2021-04-06,2245,106,3,318,0.0%,0.95%,1,3
2246,783,Jacket,Pullover,L,yellow,114,43,"A yellow coloured, L sized, Pullover Jacket",1,Leanna Busson,Female,30,8606 Victoria TerraceSuite 560,5464,Johnstonhaven,Northern Territory,Australia,455,24550,2021-4-4,2021-04-06,2246,91,2,182,20.18%,0.0%,0,0
2247,15,Shirt,Oxford Cloth,XS,green,114,68,"A green coloured, XS sized, Oxford Cloth Shirt",450,Devonne Martinetto,Genderfluid,59,655 Max TrailSuite 049,5146,West Lucy,New South Wales,Australia,456,53893,2021-6-28,2021-07-20,2247,96,3,288,15.79%,0.0%,0,0
2248,15,Shirt,Oxford Cloth,XS,green,114,68,"A green coloured, XS sized, Oxford Cloth Shirt",450,Devonne Martinetto,Genderfluid,59,655 Max TrailSuite 049,5146,West Lucy,New South Wales,Australia,456,53893,2021-6-28,2021-07-20,2248,96,2,192,15.79%,0.0%,0,0
2249,771,Jacket,Pullover,S,red,114,46,"A red coloured, S sized, Pullover Jacket",490,Bank Sargeaunt,Male,57,74 King SummitSuite 021,7633,Mollyland,New South Wales,Australia,457,52472,2021-3-4,2021-03-12,2249,91,3,273,20.18%,0.0%,0,0
2250,1119,Trousers,Cropped,XL,violet,99,64,"A violet coloured, XL sized, Cropped Trousers",490,Bank Sargeaunt,Male,57,74 King SummitSuite 021,7633,Mollyland,New South Wales,Australia,457,52472,2021-3-4,2021-03-12,2250,115,3,345,0.0%,16.16%,16,48
2251,543,Jacket,Leather,L,green,113,71,"A green coloured, L sized, Leather Jacket",490,Bank Sargeaunt,Male,57,74 King SummitSuite 021,7633,Mollyland,New South Wales,Australia,457,52472,2021-3-4,2021-03-12,2251,98,3,294,13.27%,0.0%,0,0
2252,741,Jacket,Peacoat,S,orange,102,73,"A orange coloured, S sized, Peacoat Jacket",490,Bank Sargeaunt,Male,57,74 King SummitSuite 021,7633,Mollyland,New South Wales,Australia,457,52472,2021-3-4,2021-03-12,2252,109,1,109,0.0%,6.86%,7,7
2253,853,Trousers,Chinos,L,yellow,100,65,"A yellow coloured, L sized, Chinos Trousers",490,Bank Sargeaunt,Male,57,74 King SummitSuite 021,7633,Mollyland,New South Wales,Australia,457,52472,2021-3-4,2021-03-12,2253,113,3,339,0.0%,13.0%,13,39
2254,927,Trousers,Drawstring,M,green,104,52,"A green coloured, M sized, Drawstring Trousers",757,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,458,13142,2021-10-21,2021-11-10,2254,96,3,288,7.69%,0.0%,0,0
2255,119,Shirt,Denim,XL,yellow,115,74,"A yellow coloured, XL sized, Denim Shirt",757,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,458,13142,2021-10-21,2021-11-10,2255,92,3,276,20.0%,0.0%,0,0
2256,459,Jacket,Puffer,XL,red,110,41,"A red coloured, XL sized, Puffer Jacket",757,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,458,13142,2021-10-21,2021-11-10,2256,118,3,354,0.0%,7.27%,8,24
2257,369,Shirt,Henley,XL,green,92,64,"A green coloured, XL sized, Henley Shirt",757,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,458,13142,2021-10-21,2021-11-10,2257,94,2,188,0.0%,2.17%,2,4
2258,901,Trousers,Cords,S,indigo,113,60,"A indigo coloured, S sized, Cords Trousers",757,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,458,13142,2021-10-21,2021-11-10,2258,94,1,94,16.81%,0.0%,0,0
2259,319,Shirt,Mandarin Collar,XL,red,108,64,"A red coloured, XL sized, Mandarin Collar Shirt",757,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,458,13142,2021-10-21,2021-11-10,2259,109,3,327,0.0%,0.93%,1,3
2260,595,Jacket,Cardigan,XS,red,118,51,"A red coloured, XS sized, Cardigan Jacket",853,Brenden Roast,Genderfluid,54,614 Cooper RunSuite 917,8343,Siennabury,New South Wales,Australia,459,24079,2021-6-18,2021-07-06,2260,112,2,224,5.08%,0.0%,0,0
2261,752,Jacket,Peacoat,M,green,102,49,"A green coloured, M sized, Peacoat Jacket",853,Brenden Roast,Genderfluid,54,614 Cooper RunSuite 917,8343,Siennabury,New South Wales,Australia,459,24079,2021-6-18,2021-07-06,2261,109,2,218,0.0%,6.86%,7,14
2262,35,Shirt,Dress,XS,red,119,63,"A red coloured, XS sized, Dress Shirt",853,Brenden Roast,Genderfluid,54,614 Cooper RunSuite 917,8343,Siennabury,New South Wales,Australia,459,24079,2021-6-18,2021-07-06,2262,104,1,104,12.61%,0.0%,0,0
2263,613,Jacket,Cardigan,L,green,118,63,"A green coloured, L sized, Cardigan Jacket",853,Brenden Roast,Genderfluid,54,614 Cooper RunSuite 917,8343,Siennabury,New South Wales,Australia,459,24079,2021-6-18,2021-07-06,2263,112,2,224,5.08%,0.0%,0,0
2264,535,Jacket,Leather,XS,yellow,113,73,"A yellow coloured, XS sized, Leather Jacket",853,Brenden Roast,Genderfluid,54,614 Cooper RunSuite 917,8343,Siennabury,New South Wales,Australia,459,24079,2021-6-18,2021-07-06,2264,98,1,98,13.27%,0.0%,0,0
2265,447,Jacket,Denim,M,indigo,92,52,"A indigo coloured, M sized, Denim Jacket",250,Lavina Dartnell,Polygender,23,0380 Bartell StreetSuite 585,9549,Boyleberg,Queensland,Australia,460,29924,2021-6-7,2021-06-17,2265,107,2,214,0.0%,16.3%,15,30
2266,967,Trousers,Slim-Fit,M,blue,119,75,"A blue coloured, M sized, Slim-Fit Trousers",250,Lavina Dartnell,Polygender,23,0380 Bartell StreetSuite 585,9549,Boyleberg,Queensland,Australia,460,29924,2021-6-7,2021-06-17,2266,97,1,97,18.49%,0.0%,0,0
2267,422,Jacket,Denim,M,red,92,43,"A red coloured, M sized, Denim Jacket",250,Lavina Dartnell,Polygender,23,0380 Bartell StreetSuite 585,9549,Boyleberg,Queensland,Australia,460,29924,2021-6-7,2021-06-17,2267,107,2,214,0.0%,16.3%,15,30
2268,13,Shirt,Oxford Cloth,L,yellow,114,75,"A yellow coloured, L sized, Oxford Cloth Shirt",244,Faunie Cooney,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,461,53553,2021-2-14,2021-02-19,2268,96,1,96,15.79%,0.0%,0,0
2269,1072,Trousers,Joggers,M,blue,94,78,"A blue coloured, M sized, Joggers Trousers",244,Faunie Cooney,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,461,53553,2021-2-14,2021-02-19,2269,93,1,93,1.06%,0.0%,0,0
2270,835,Jacket,Shearling,XS,violet,95,75,"A violet coloured, XS sized, Shearling Jacket",244,Faunie Cooney,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,461,53553,2021-2-14,2021-02-19,2270,117,3,351,0.0%,23.16%,22,66
2271,688,Jacket,Parka,L,blue,119,61,"A blue coloured, L sized, Parka Jacket",244,Faunie Cooney,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,461,53553,2021-2-14,2021-02-19,2271,113,2,226,5.04%,0.0%,0,0
2272,1096,Trousers,Cropped,S,yellow,99,65,"A yellow coloured, S sized, Cropped Trousers",244,Faunie Cooney,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,461,53553,2021-2-14,2021-02-19,2272,115,2,230,0.0%,16.16%,16,32
2273,944,Trousers,Drawstring,XL,violet,104,80,"A violet coloured, XL sized, Drawstring Trousers",244,Faunie Cooney,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,461,53553,2021-2-14,2021-02-19,2273,96,2,192,7.69%,0.0%,0,0
2274,778,Jacket,Pullover,L,orange,114,56,"A orange coloured, L sized, Pullover Jacket",769,Sigmund Bothen,Male,21,1621 Marcus MeadowApt. 603,8190,West Grace,Australian Capital Territory,Australia,462,44429,2021-1-31,2021-02-20,2274,91,2,182,20.18%,0.0%,0,0
2275,493,Jacket,Windbreaker,L,red,109,40,"A red coloured, L sized, Windbreaker Jacket",769,Sigmund Bothen,Male,21,1621 Marcus MeadowApt. 603,8190,West Grace,Australian Capital Territory,Australia,462,44429,2021-1-31,2021-02-20,2275,102,3,306,6.42%,0.0%,0,0
2276,1083,Trousers,Joggers,L,violet,94,60,"A violet coloured, L sized, Joggers Trousers",769,Sigmund Bothen,Male,21,1621 Marcus MeadowApt. 603,8190,West Grace,Australian Capital Territory,Australia,462,44429,2021-1-31,2021-02-20,2276,93,3,279,1.06%,0.0%,0,0
2277,262,Shirt,Polo,M,green,117,62,"A green coloured, M sized, Polo Shirt",769,Sigmund Bothen,Male,21,1621 Marcus MeadowApt. 603,8190,West Grace,Australian Capital Territory,Australia,462,44429,2021-1-31,2021-02-20,2277,95,3,285,18.8%,0.0%,0,0
2278,1203,Trousers,Pleated,L,yellow,90,62,"A yellow coloured, L sized, Pleated Trousers",769,Sigmund Bothen,Male,21,1621 Marcus MeadowApt. 603,8190,West Grace,Australian Capital Territory,Australia,462,44429,2021-1-31,2021-02-20,2278,105,1,105,0.0%,16.67%,15,15
2279,205,Shirt,Camp Collared,XS,violet,112,72,"A violet coloured, XS sized, Camp Collared Shirt",769,Sigmund Bothen,Male,21,1621 Marcus MeadowApt. 603,8190,West Grace,Australian Capital Territory,Australia,462,44429,2021-1-31,2021-02-20,2279,98,1,98,12.5%,0.0%,0,0
2280,92,Shirt,Flannel,M,blue,96,73,"A blue coloured, M sized, Flannel Shirt",641,Zebulon Rousel,Agender,62,87 Cruickshank Estate DrApt. 374,5934,Hamishview,New South Wales,Australia,463,19206,2021-3-16,2021-04-09,2280,118,2,236,0.0%,22.92%,22,44
2281,986,Trousers,Wool,S,orange,111,59,"A orange coloured, S sized, Wool Trousers",641,Zebulon Rousel,Agender,62,87 Cruickshank Estate DrApt. 374,5934,Hamishview,New South Wales,Australia,463,19206,2021-3-16,2021-04-09,2281,106,3,318,4.5%,0.0%,0,0
2282,729,Jacket,Trench Coat,XL,indigo,112,64,"A indigo coloured, XL sized, Trench Coat Jacket",641,Zebulon Rousel,Agender,62,87 Cruickshank Estate DrApt. 374,5934,Hamishview,New South Wales,Australia,463,19206,2021-3-16,2021-04-09,2282,119,1,119,0.0%,6.25%,7,7
2283,456,Jacket,Puffer,S,red,110,62,"A red coloured, S sized, Puffer Jacket",641,Zebulon Rousel,Agender,62,87 Cruickshank Estate DrApt. 374,5934,Hamishview,New South Wales,Australia,463,19206,2021-3-16,2021-04-09,2283,118,3,354,0.0%,7.27%,8,24
2284,864,Trousers,Chinos,XL,blue,100,48,"A blue coloured, XL sized, Chinos Trousers",641,Zebulon Rousel,Agender,62,87 Cruickshank Estate DrApt. 374,5934,Hamishview,New South Wales,Australia,463,19206,2021-3-16,2021-04-09,2284,113,3,339,0.0%,13.0%,13,39
2285,1235,Trousers,Tracksuit Bottoms,XS,yellow,91,76,"A yellow coloured, XS sized, Tracksuit Bottoms Trousers",103,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,464,26925,2021-6-29,2021-07-25,2285,112,1,112,0.0%,23.08%,21,21
2286,498,Jacket,Windbreaker,L,orange,109,68,"A orange coloured, L sized, Windbreaker Jacket",103,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,464,26925,2021-6-29,2021-07-25,2286,102,2,204,6.42%,0.0%,0,0
2287,495,Jacket,Windbreaker,XS,orange,109,70,"A orange coloured, XS sized, Windbreaker Jacket",103,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,464,26925,2021-6-29,2021-07-25,2287,102,3,306,6.42%,0.0%,0,0
2288,18,Shirt,Oxford Cloth,L,green,114,52,"A green coloured, L sized, Oxford Cloth Shirt",103,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,464,26925,2021-6-29,2021-07-25,2288,96,3,288,15.79%,0.0%,0,0
2289,263,Shirt,Polo,L,green,117,68,"A green coloured, L sized, Polo Shirt",103,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,464,26925,2021-6-29,2021-07-25,2289,95,2,190,18.8%,0.0%,0,0
2290,205,Shirt,Camp Collared,XS,violet,112,72,"A violet coloured, XS sized, Camp Collared Shirt",103,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,464,26925,2021-6-29,2021-07-25,2290,98,3,294,12.5%,0.0%,0,0
2291,691,Jacket,Parka,S,indigo,119,53,"A indigo coloured, S sized, Parka Jacket",103,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,464,26925,2021-6-29,2021-07-25,2291,113,3,339,5.04%,0.0%,0,0
2292,1118,Trousers,Cropped,L,violet,99,40,"A violet coloured, L sized, Cropped Trousers",7,Winslow Ewbanck,Bigender,76,92 Hills Station StApt. 683,793,Masonfurt,Queensland,Australia,465,48935,2021-5-21,2021-05-23,2292,115,3,345,0.0%,16.16%,16,48
2293,1259,Trousers,Tracksuit Bottoms,XL,violet,91,60,"A violet coloured, XL sized, Tracksuit Bottoms Trousers",7,Winslow Ewbanck,Bigender,76,92 Hills Station StApt. 683,793,Masonfurt,Queensland,Australia,465,48935,2021-5-21,2021-05-23,2293,112,2,224,0.0%,23.08%,21,42
2294,811,Jacket,Shearling,S,orange,95,53,"A orange coloured, S sized, Shearling Jacket",7,Winslow Ewbanck,Bigender,76,92 Hills Station StApt. 683,793,Masonfurt,Queensland,Australia,465,48935,2021-5-21,2021-05-23,2294,117,1,117,0.0%,23.16%,22,22
2295,408,Shirt,Casual Slim Fit,L,blue,113,75,"A blue coloured, L sized, Casual Slim Fit Shirt",7,Winslow Ewbanck,Bigender,76,92 Hills Station StApt. 683,793,Masonfurt,Queensland,Australia,465,48935,2021-5-21,2021-05-23,2295,119,1,119,0.0%,5.31%,6,6
2296,1010,Trousers,Wool,XS,violet,111,80,"A violet coloured, XS sized, Wool Trousers",7,Winslow Ewbanck,Bigender,76,92 Hills Station StApt. 683,793,Masonfurt,Queensland,Australia,465,48935,2021-5-21,2021-05-23,2296,106,2,212,4.5%,0.0%,0,0
2297,1188,Trousers,High-Waisted,L,violet,98,68,"A violet coloured, L sized, High-Waisted Trousers",628,Frayda Simonini,Non-binary,75,774 Christiansen StreetSuite 261,2197,West Sophie,Northern Territory,Australia,466,11363,2021-6-10,2021-07-05,2297,99,1,99,0.0%,1.02%,1,1
2298,733,Jacket,Trench Coat,L,violet,112,76,"A violet coloured, L sized, Trench Coat Jacket",628,Frayda Simonini,Non-binary,75,774 Christiansen StreetSuite 261,2197,West Sophie,Northern Territory,Australia,466,11363,2021-6-10,2021-07-05,2298,119,3,357,0.0%,6.25%,7,21
2299,718,Jacket,Trench Coat,L,green,112,73,"A green coloured, L sized, Trench Coat Jacket",628,Frayda Simonini,Non-binary,75,774 Christiansen StreetSuite 261,2197,West Sophie,Northern Territory,Australia,466,11363,2021-6-10,2021-07-05,2299,119,1,119,0.0%,6.25%,7,7
2300,1157,Trousers,High-Waisted,M,red,98,59,"A red coloured, M sized, High-Waisted Trousers",628,Frayda Simonini,Non-binary,75,774 Christiansen StreetSuite 261,2197,West Sophie,Northern Territory,Australia,466,11363,2021-6-10,2021-07-05,2300,99,1,99,0.0%,1.02%,1,1
2301,356,Shirt,Henley,S,orange,92,46,"A orange coloured, S sized, Henley Shirt",102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,467,23636,2021-2-24,2021-03-10,2301,94,1,94,0.0%,2.17%,2,2
2302,1152,Trousers,Cargo Pants,M,violet,106,58,"A violet coloured, M sized, Cargo Pants Trousers",102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,467,23636,2021-2-24,2021-03-10,2302,102,1,102,3.77%,0.0%,0,0
2303,1210,Trousers,Pleated,XS,blue,90,62,"A blue coloured, XS sized, Pleated Trousers",102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,467,23636,2021-2-24,2021-03-10,2303,105,3,315,0.0%,16.67%,15,45
2304,694,Jacket,Parka,XL,indigo,119,78,"A indigo coloured, XL sized, Parka Jacket",102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,467,23636,2021-2-24,2021-03-10,2304,113,1,113,5.04%,0.0%,0,0
2305,979,Trousers,Slim-Fit,XL,violet,119,48,"A violet coloured, XL sized, Slim-Fit Trousers",102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,467,23636,2021-2-24,2021-03-10,2305,97,1,97,18.49%,0.0%,0,0
2306,625,Jacket,Cardigan,XS,violet,118,40,"A violet coloured, XS sized, Cardigan Jacket",102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,467,23636,2021-2-24,2021-03-10,2306,112,3,336,5.08%,0.0%,0,0
2307,287,Shirt,Cuban Collar,M,orange,93,49,"A orange coloured, M sized, Cuban Collar Shirt",238,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,468,56092,2021-4-15,2021-04-17,2307,105,1,105,0.0%,12.9%,12,12
2308,365,Shirt,Henley,XS,green,92,61,"A green coloured, XS sized, Henley Shirt",238,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,468,56092,2021-4-15,2021-04-17,2308,94,1,94,0.0%,2.17%,2,2
2309,242,Shirt,Chambray,M,violet,105,72,"A violet coloured, M sized, Chambray Shirt",238,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,468,56092,2021-4-15,2021-04-17,2309,106,2,212,0.0%,0.95%,1,2
2310,331,Shirt,Mandarin Collar,S,green,108,74,"A green coloured, S sized, Mandarin Collar Shirt",238,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,468,56092,2021-4-15,2021-04-17,2310,109,3,327,0.0%,0.93%,1,3
2311,171,Shirt,Linen,S,violet,116,44,"A violet coloured, S sized, Linen Shirt",238,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,468,56092,2021-4-15,2021-04-17,2311,91,1,91,21.55%,0.0%,0,0
2312,940,Trousers,Drawstring,XS,violet,104,62,"A violet coloured, XS sized, Drawstring Trousers",238,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,468,56092,2021-4-15,2021-04-17,2312,96,1,96,7.69%,0.0%,0,0
2313,312,Shirt,Cuban Collar,M,violet,93,67,"A violet coloured, M sized, Cuban Collar Shirt",907,Aindrea Franzetti,Female,43,13 Ivy TerraceSuite 494,628,North Caitlin,South Australia,Australia,469,25333,2021-4-27,2021-05-04,2313,105,2,210,0.0%,12.9%,12,24
2314,918,Trousers,Drawstring,L,orange,104,54,"A orange coloured, L sized, Drawstring Trousers",810,Charles Duffitt,Non-binary,21,93 Anna TerraceSuite 700,2355,South Maxland,Australian Capital Territory,Australia,470,18707,2021-9-11,2021-10-04,2314,96,3,288,7.69%,0.0%,0,0
2315,1095,Trousers,Cropped,XS,yellow,99,41,"A yellow coloured, XS sized, Cropped Trousers",810,Charles Duffitt,Non-binary,21,93 Anna TerraceSuite 700,2355,South Maxland,Australian Capital Territory,Australia,470,18707,2021-9-11,2021-10-04,2315,115,2,230,0.0%,16.16%,16,32
2316,775,Jacket,Pullover,XS,orange,114,79,"A orange coloured, XS sized, Pullover Jacket",282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,471,56849,2021-7-8,2021-07-10,2316,91,3,273,20.18%,0.0%,0,0
2317,689,Jacket,Parka,XL,blue,119,47,"A blue coloured, XL sized, Parka Jacket",282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,471,56849,2021-7-8,2021-07-10,2317,113,2,226,5.04%,0.0%,0,0
2318,589,Jacket,Bomber,XL,indigo,90,50,"A indigo coloured, XL sized, Bomber Jacket",282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,471,56849,2021-7-8,2021-07-10,2318,100,3,300,0.0%,11.11%,10,30
2319,376,Shirt,Henley,S,indigo,92,45,"A indigo coloured, S sized, Henley Shirt",282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,471,56849,2021-7-8,2021-07-10,2319,94,3,282,0.0%,2.17%,2,6
2320,34,Shirt,Oxford Cloth,XL,violet,114,54,"A violet coloured, XL sized, Oxford Cloth Shirt",85,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,472,44735,2021-7-15,2021-07-29,2320,96,3,288,15.79%,0.0%,0,0
2321,716,Jacket,Trench Coat,S,green,112,53,"A green coloured, S sized, Trench Coat Jacket",85,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,472,44735,2021-7-15,2021-07-29,2321,119,3,357,0.0%,6.25%,7,21
2322,1207,Trousers,Pleated,M,green,90,41,"A green coloured, M sized, Pleated Trousers",85,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,472,44735,2021-7-15,2021-07-29,2322,105,3,315,0.0%,16.67%,15,45
2323,886,Trousers,Cords,S,yellow,113,68,"A yellow coloured, S sized, Cords Trousers",85,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,472,44735,2021-7-15,2021-07-29,2323,94,2,188,16.81%,0.0%,0,0
2324,511,Jacket,Windbreaker,S,blue,109,41,"A blue coloured, S sized, Windbreaker Jacket",85,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,472,44735,2021-7-15,2021-07-29,2324,102,2,204,6.42%,0.0%,0,0
2325,46,Shirt,Dress,S,yellow,119,56,"A yellow coloured, S sized, Dress Shirt",85,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,472,44735,2021-7-15,2021-07-29,2325,104,3,312,12.61%,0.0%,0,0
2326,104,Shirt,Flannel,XL,violet,96,43,"A violet coloured, XL sized, Flannel Shirt",61,Lin Avraam,Genderqueer,65,00 Zachary AvenueApt. 781,4358,Samuelland,South Australia,Australia,473,36137,2021-5-19,2021-06-12,2326,118,2,236,0.0%,22.92%,22,44
2327,114,Shirt,Denim,XL,orange,115,67,"A orange coloured, XL sized, Denim Shirt",571,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,474,17401,2021-8-19,2021-09-09,2327,92,1,92,20.0%,0.0%,0,0
2328,728,Jacket,Trench Coat,L,indigo,112,71,"A indigo coloured, L sized, Trench Coat Jacket",571,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,474,17401,2021-8-19,2021-09-09,2328,119,3,357,0.0%,6.25%,7,21
2329,89,Shirt,Flannel,XL,green,96,77,"A green coloured, XL sized, Flannel Shirt",571,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,474,17401,2021-8-19,2021-09-09,2329,118,1,118,0.0%,22.92%,22,22
2330,1069,Trousers,Joggers,XL,green,94,56,"A green coloured, XL sized, Joggers Trousers",571,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,474,17401,2021-8-19,2021-09-09,2330,93,1,93,1.06%,0.0%,0,0
2331,229,Shirt,Chambray,XL,green,105,58,"A green coloured, XL sized, Chambray Shirt",571,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,474,17401,2021-8-19,2021-09-09,2331,106,1,106,0.0%,0.95%,1,1
2332,988,Trousers,Wool,L,orange,111,56,"A orange coloured, L sized, Wool Trousers",571,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,474,17401,2021-8-19,2021-09-09,2332,106,1,106,4.5%,0.0%,0,0
